word,part_of_speech,semantic_category,errors/0/misspelling,errors/0/error_type,errors/0/frequency,errors/0/severity,errors/0/affected_portion,errors/1/misspelling,errors/1/error_type,errors/1/frequency,errors/1/severity,errors/1/affected_portion,errors/2/misspelling,errors/2/error_type,errors/2/frequency,errors/2/severity,errors/2/affected_portion,errors/3/misspelling,errors/3/error_type,errors/3/frequency,errors/3/severity,errors/3/affected_portion,errors/4/misspelling,errors/4/error_type,errors/4/frequency,errors/4/severity,errors/4/affected_portion,errors/5/misspelling,errors/5/error_type,errors/5/frequency,errors/5/severity,errors/5/affected_portion
Jumapili,noun,days,Juampili,letter swap,10,3,ma → am,Jumepili,vowel substitution,8,2,a → e,Jumapele,vowel substitution,16,3,i → e,Jomapili,vowel substitution,14,2,u → o,Jumapiri,consonant confusion,19,3,l → r,mapili,syllable omission,5,2,Ju
Jumapili,noun,days,Juampili,letter swap,6,2,ma → am,Jumepili,vowel substitution,9,1,a → e,Jumapele,vowel substitution,20,4,i → e,Jomapili,vowel substitution,6,1,u → o,Jumapiri,consonant confusion,19,3,l → r,mapili,syllable omission,9,3,Ju
Jumapili,noun,days,Juampili,letter swap,7,4,ma → am,Jumepili,vowel substitution,25,2,a → e,Jumapele,vowel substitution,13,1,i → e,Jomapili,vowel substitution,20,2,u → o,Jumapiri,consonant confusion,12,3,l → r,mapili,syllable omission,10,3,Ju
Jumapili,noun,days,Juampili,letter swap,11,2,ma → am,Jumepili,vowel substitution,20,3,a → e,Jumapele,vowel substitution,11,4,i → e,Jomapili,vowel substitution,11,3,u → o,Jumapiri,consonant confusion,9,4,l → r,mapili,syllable omission,4,5,Ju
Jumapili,noun,days,Juampili,letter swap,3,4,ma → am,Jumepili,vowel substitution,7,2,a → e,Jumapele,vowel substitution,18,5,i → e,Jomapili,vowel substitution,22,3,u → o,Jumapiri,consonant confusion,7,1,l → r,mapili,syllable omission,5,5,Ju
Jumapili,noun,days,Juampili,letter swap,12,4,ma → am,Jumepili,vowel substitution,17,3,a → e,Jumapele,vowel substitution,25,3,i → e,Jomapili,vowel substitution,17,3,u → o,Jumapiri,consonant confusion,5,2,l → r,mapili,syllable omission,5,4,Ju
Jumapili,noun,days,Juampili,letter swap,10,1,ma → am,Jumepili,vowel substitution,12,2,a → e,Jumapele,vowel substitution,16,3,i → e,Jomapili,vowel substitution,22,1,u → o,Jumapiri,consonant confusion,15,1,l → r,mapili,syllable omission,7,2,Ju
Jumapili,noun,days,Juampili,letter swap,13,1,ma → am,Jumepili,vowel substitution,14,1,a → e,Jumapele,vowel substitution,19,2,i → e,Jomapili,vowel substitution,21,3,u → o,Jumapiri,consonant confusion,12,4,l → r,mapili,syllable omission,10,5,Ju
Jumatatu,noun,days,Juamtatu,letter swap,5,4,ma → am,Jumetetu,vowel substitution,20,4,a → e,Jomatato,vowel substitution,19,1,u → o,matatu,syllable omission,3,5,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,11,4,ma → am,Jumetetu,vowel substitution,14,2,a → e,Jomatato,vowel substitution,19,1,u → o,matatu,syllable omission,5,4,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,15,3,ma → am,Jumetetu,vowel substitution,11,3,a → e,Jomatato,vowel substitution,10,4,u → o,matatu,syllable omission,4,2,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,3,3,ma → am,Jumetetu,vowel substitution,5,1,a → e,Jomatato,vowel substitution,25,2,u → o,matatu,syllable omission,2,5,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,9,1,ma → am,Jumetetu,vowel substitution,10,5,a → e,Jomatato,vowel substitution,17,4,u → o,matatu,syllable omission,3,3,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,5,1,ma → am,Jumetetu,vowel substitution,25,1,a → e,Jomatato,vowel substitution,23,4,u → o,matatu,syllable omission,3,5,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,7,2,ma → am,Jumetetu,vowel substitution,11,5,a → e,Jomatato,vowel substitution,23,2,u → o,matatu,syllable omission,10,2,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,11,4,ma → am,Jumetetu,vowel substitution,18,5,a → e,Jomatato,vowel substitution,7,5,u → o,matatu,syllable omission,6,4,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,11,4,ma → am,Jumetetu,vowel substitution,15,4,a → e,Jomatato,vowel substitution,11,3,u → o,matatu,syllable omission,9,4,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,9,2,ma → am,Jumetetu,vowel substitution,6,4,a → e,Jomatato,vowel substitution,10,5,u → o,matatu,syllable omission,3,2,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,12,1,ma → am,Jumetetu,vowel substitution,22,5,a → e,Jomatato,vowel substitution,17,4,u → o,matatu,syllable omission,1,4,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,3,3,ma → am,Jumetetu,vowel substitution,10,1,a → e,Jomatato,vowel substitution,15,5,u → o,matatu,syllable omission,3,4,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,4,1,ma → am,Jumetetu,vowel substitution,8,4,a → e,Jomatato,vowel substitution,9,5,u → o,matatu,syllable omission,1,5,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,4,1,ma → am,Jumetetu,vowel substitution,7,2,a → e,Jomatato,vowel substitution,5,5,u → o,matatu,syllable omission,7,5,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,3,4,ma → am,Jumetetu,vowel substitution,13,1,a → e,Jomatato,vowel substitution,14,2,u → o,matatu,syllable omission,2,3,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,15,2,ma → am,Jumetetu,vowel substitution,7,1,a → e,Jomatato,vowel substitution,5,3,u → o,matatu,syllable omission,9,2,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,9,2,ma → am,Jumetetu,vowel substitution,15,5,a → e,Jomatato,vowel substitution,18,3,u → o,matatu,syllable omission,7,2,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,5,2,ma → am,Jumetetu,vowel substitution,5,4,a → e,Jomatato,vowel substitution,5,5,u → o,matatu,syllable omission,2,2,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,13,4,ma → am,Jumetetu,vowel substitution,11,3,a → e,Jomatato,vowel substitution,19,3,u → o,matatu,syllable omission,2,4,Ju,,,,,,,,,,
Jumatatu,noun,days,Juamtatu,letter swap,14,1,ma → am,Jumetetu,vowel substitution,19,2,a → e,Jomatato,vowel substitution,23,5,u → o,matatu,syllable omission,2,3,Ju,,,,,,,,,,
Jumanne,noun,days,Juamnne,letter swap,10,2,ma → am,Jumenne,vowel substitution,25,5,a → e,Jumanni,vowel substitution,24,1,e → i,Jomanne,vowel substitution,14,2,u → o,manne,syllable omission,7,5,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,5,1,ma → am,Jumenne,vowel substitution,18,2,a → e,Jumanni,vowel substitution,20,1,e → i,Jomanne,vowel substitution,19,1,u → o,manne,syllable omission,5,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,3,3,ma → am,Jumenne,vowel substitution,5,4,a → e,Jumanni,vowel substitution,16,2,e → i,Jomanne,vowel substitution,24,2,u → o,manne,syllable omission,7,2,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,14,2,ma → am,Jumenne,vowel substitution,15,2,a → e,Jumanni,vowel substitution,13,4,e → i,Jomanne,vowel substitution,21,4,u → o,manne,syllable omission,5,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,11,4,ma → am,Jumenne,vowel substitution,9,5,a → e,Jumanni,vowel substitution,11,2,e → i,Jomanne,vowel substitution,7,1,u → o,manne,syllable omission,10,5,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,5,1,ma → am,Jumenne,vowel substitution,17,4,a → e,Jumanni,vowel substitution,5,5,e → i,Jomanne,vowel substitution,21,3,u → o,manne,syllable omission,4,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,13,3,ma → am,Jumenne,vowel substitution,23,3,a → e,Jumanni,vowel substitution,7,2,e → i,Jomanne,vowel substitution,12,5,u → o,manne,syllable omission,2,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,10,1,ma → am,Jumenne,vowel substitution,11,5,a → e,Jumanni,vowel substitution,25,5,e → i,Jomanne,vowel substitution,18,2,u → o,manne,syllable omission,1,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,15,3,ma → am,Jumenne,vowel substitution,14,2,a → e,Jumanni,vowel substitution,10,5,e → i,Jomanne,vowel substitution,17,2,u → o,manne,syllable omission,6,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,8,4,ma → am,Jumenne,vowel substitution,13,5,a → e,Jumanni,vowel substitution,8,5,e → i,Jomanne,vowel substitution,12,4,u → o,manne,syllable omission,6,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,12,3,ma → am,Jumenne,vowel substitution,7,3,a → e,Jumanni,vowel substitution,8,3,e → i,Jomanne,vowel substitution,9,4,u → o,manne,syllable omission,9,2,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,7,2,ma → am,Jumenne,vowel substitution,16,2,a → e,Jumanni,vowel substitution,20,3,e → i,Jomanne,vowel substitution,16,4,u → o,manne,syllable omission,3,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,3,4,ma → am,Jumenne,vowel substitution,10,4,a → e,Jumanni,vowel substitution,12,5,e → i,Jomanne,vowel substitution,25,1,u → o,manne,syllable omission,2,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,15,3,ma → am,Jumenne,vowel substitution,14,2,a → e,Jumanni,vowel substitution,10,2,e → i,Jomanne,vowel substitution,17,2,u → o,manne,syllable omission,5,5,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,9,2,ma → am,Jumenne,vowel substitution,12,5,a → e,Jumanni,vowel substitution,9,1,e → i,Jomanne,vowel substitution,13,5,u → o,manne,syllable omission,1,2,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,5,1,ma → am,Jumenne,vowel substitution,14,1,a → e,Jumanni,vowel substitution,11,4,e → i,Jomanne,vowel substitution,10,4,u → o,manne,syllable omission,9,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,8,3,ma → am,Jumenne,vowel substitution,10,2,a → e,Jumanni,vowel substitution,10,4,e → i,Jomanne,vowel substitution,15,2,u → o,manne,syllable omission,2,3,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,8,3,ma → am,Jumenne,vowel substitution,6,4,a → e,Jumanni,vowel substitution,16,3,e → i,Jomanne,vowel substitution,13,5,u → o,manne,syllable omission,5,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,11,2,ma → am,Jumenne,vowel substitution,25,1,a → e,Jumanni,vowel substitution,25,1,e → i,Jomanne,vowel substitution,20,2,u → o,manne,syllable omission,1,4,Ju,,,,,
Jumanne,noun,days,Juamnne,letter swap,3,3,ma → am,Jumenne,vowel substitution,23,2,a → e,Jumanni,vowel substitution,20,1,e → i,Jomanne,vowel substitution,18,1,u → o,manne,syllable omission,6,4,Ju,,,,,
Jumatano,noun,days,Juamtano,letter swap,5,3,ma → am,Jumeteno,vowel substitution,12,1,a → e,Jomatano,vowel substitution,9,5,u → o,matano,syllable omission,1,2,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,14,3,ma → am,Jumeteno,vowel substitution,7,2,a → e,Jomatano,vowel substitution,16,1,u → o,matano,syllable omission,6,2,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,9,3,ma → am,Jumeteno,vowel substitution,5,1,a → e,Jomatano,vowel substitution,21,2,u → o,matano,syllable omission,9,2,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,11,4,ma → am,Jumeteno,vowel substitution,9,2,a → e,Jomatano,vowel substitution,22,3,u → o,matano,syllable omission,4,5,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,3,1,ma → am,Jumeteno,vowel substitution,16,2,a → e,Jomatano,vowel substitution,16,2,u → o,matano,syllable omission,5,4,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,7,2,ma → am,Jumeteno,vowel substitution,23,5,a → e,Jomatano,vowel substitution,13,1,u → o,matano,syllable omission,5,5,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,7,3,ma → am,Jumeteno,vowel substitution,13,5,a → e,Jomatano,vowel substitution,11,3,u → o,matano,syllable omission,3,3,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,5,4,ma → am,Jumeteno,vowel substitution,21,2,a → e,Jomatano,vowel substitution,13,5,u → o,matano,syllable omission,7,4,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,6,3,ma → am,Jumeteno,vowel substitution,19,4,a → e,Jomatano,vowel substitution,22,1,u → o,matano,syllable omission,8,4,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,8,3,ma → am,Jumeteno,vowel substitution,20,4,a → e,Jomatano,vowel substitution,25,5,u → o,matano,syllable omission,9,5,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,8,2,ma → am,Jumeteno,vowel substitution,6,3,a → e,Jomatano,vowel substitution,24,3,u → o,matano,syllable omission,10,5,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,4,1,ma → am,Jumeteno,vowel substitution,14,2,a → e,Jomatano,vowel substitution,14,2,u → o,matano,syllable omission,10,3,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,13,2,ma → am,Jumeteno,vowel substitution,25,3,a → e,Jomatano,vowel substitution,12,3,u → o,matano,syllable omission,1,2,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,3,2,ma → am,Jumeteno,vowel substitution,9,2,a → e,Jomatano,vowel substitution,20,3,u → o,matano,syllable omission,5,4,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,14,4,ma → am,Jumeteno,vowel substitution,18,3,a → e,Jomatano,vowel substitution,22,2,u → o,matano,syllable omission,8,5,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,8,4,ma → am,Jumeteno,vowel substitution,24,1,a → e,Jomatano,vowel substitution,8,4,u → o,matano,syllable omission,4,4,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,7,2,ma → am,Jumeteno,vowel substitution,24,3,a → e,Jomatano,vowel substitution,11,2,u → o,matano,syllable omission,7,2,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,10,4,ma → am,Jumeteno,vowel substitution,25,1,a → e,Jomatano,vowel substitution,8,1,u → o,matano,syllable omission,1,5,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,3,4,ma → am,Jumeteno,vowel substitution,10,1,a → e,Jomatano,vowel substitution,10,4,u → o,matano,syllable omission,3,5,Ju,,,,,,,,,,
Jumatano,noun,days,Juamtano,letter swap,9,1,ma → am,Jumeteno,vowel substitution,7,4,a → e,Jomatano,vowel substitution,21,1,u → o,matano,syllable omission,4,3,Ju,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,20,3,a → e,Alhamese,vowel substitution,5,2,i → e,Arhamisi,consonant confusion,11,3,l → r,hamisi,syllable omission,9,5,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,20,1,a → e,Alhamese,vowel substitution,14,2,i → e,Arhamisi,consonant confusion,15,5,l → r,hamisi,syllable omission,6,5,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,20,2,a → e,Alhamese,vowel substitution,19,2,i → e,Arhamisi,consonant confusion,5,2,l → r,hamisi,syllable omission,4,4,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,24,5,a → e,Alhamese,vowel substitution,9,4,i → e,Arhamisi,consonant confusion,6,1,l → r,hamisi,syllable omission,8,3,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,8,2,a → e,Alhamese,vowel substitution,9,3,i → e,Arhamisi,consonant confusion,18,4,l → r,hamisi,syllable omission,4,4,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,9,3,a → e,Alhamese,vowel substitution,9,3,i → e,Arhamisi,consonant confusion,20,1,l → r,hamisi,syllable omission,6,2,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,17,2,a → e,Alhamese,vowel substitution,15,4,i → e,Arhamisi,consonant confusion,5,2,l → r,hamisi,syllable omission,8,4,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,12,2,a → e,Alhamese,vowel substitution,18,1,i → e,Arhamisi,consonant confusion,15,3,l → r,hamisi,syllable omission,4,3,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,5,3,a → e,Alhamese,vowel substitution,10,3,i → e,Arhamisi,consonant confusion,10,3,l → r,hamisi,syllable omission,2,3,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,15,5,a → e,Alhamese,vowel substitution,12,4,i → e,Arhamisi,consonant confusion,8,3,l → r,hamisi,syllable omission,3,5,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,5,4,a → e,Alhamese,vowel substitution,25,1,i → e,Arhamisi,consonant confusion,18,4,l → r,hamisi,syllable omission,3,5,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,16,2,a → e,Alhamese,vowel substitution,18,4,i → e,Arhamisi,consonant confusion,15,2,l → r,hamisi,syllable omission,4,4,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,23,4,a → e,Alhamese,vowel substitution,12,1,i → e,Arhamisi,consonant confusion,19,3,l → r,hamisi,syllable omission,10,3,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,21,5,a → e,Alhamese,vowel substitution,16,2,i → e,Arhamisi,consonant confusion,9,2,l → r,hamisi,syllable omission,10,2,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,23,4,a → e,Alhamese,vowel substitution,23,1,i → e,Arhamisi,consonant confusion,7,3,l → r,hamisi,syllable omission,3,4,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,20,1,a → e,Alhamese,vowel substitution,22,1,i → e,Arhamisi,consonant confusion,5,4,l → r,hamisi,syllable omission,9,4,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,16,1,a → e,Alhamese,vowel substitution,18,2,i → e,Arhamisi,consonant confusion,14,5,l → r,hamisi,syllable omission,7,2,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,23,2,a → e,Alhamese,vowel substitution,7,3,i → e,Arhamisi,consonant confusion,16,3,l → r,hamisi,syllable omission,6,5,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,23,3,a → e,Alhamese,vowel substitution,25,1,i → e,Arhamisi,consonant confusion,17,3,l → r,hamisi,syllable omission,6,2,Al,,,,,,,,,,
Alhamisi,noun,days,Alhemisi,vowel substitution,12,5,a → e,Alhamese,vowel substitution,12,1,i → e,Arhamisi,consonant confusion,18,1,l → r,hamisi,syllable omission,5,4,Al,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,11,2,ma → am,Ijumee,vowel substitution,20,3,a → e,Ijomaa,vowel substitution,7,4,u → o,umaa,syllable omission,1,2,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,9,3,ma → am,Ijumee,vowel substitution,5,5,a → e,Ijomaa,vowel substitution,20,1,u → o,umaa,syllable omission,5,4,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,11,4,ma → am,Ijumee,vowel substitution,7,3,a → e,Ijomaa,vowel substitution,11,5,u → o,umaa,syllable omission,1,2,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,4,4,ma → am,Ijumee,vowel substitution,9,3,a → e,Ijomaa,vowel substitution,8,5,u → o,umaa,syllable omission,8,2,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,15,1,ma → am,Ijumee,vowel substitution,25,4,a → e,Ijomaa,vowel substitution,17,4,u → o,umaa,syllable omission,5,3,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,15,2,ma → am,Ijumee,vowel substitution,8,1,a → e,Ijomaa,vowel substitution,10,3,u → o,umaa,syllable omission,3,3,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,6,1,ma → am,Ijumee,vowel substitution,15,4,a → e,Ijomaa,vowel substitution,18,3,u → o,umaa,syllable omission,9,4,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,13,4,ma → am,Ijumee,vowel substitution,25,2,a → e,Ijomaa,vowel substitution,22,1,u → o,umaa,syllable omission,8,4,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,7,4,ma → am,Ijumee,vowel substitution,20,1,a → e,Ijomaa,vowel substitution,23,3,u → o,umaa,syllable omission,6,5,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,3,3,ma → am,Ijumee,vowel substitution,15,5,a → e,Ijomaa,vowel substitution,22,3,u → o,umaa,syllable omission,6,4,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,13,3,ma → am,Ijumee,vowel substitution,10,2,a → e,Ijomaa,vowel substitution,13,2,u → o,umaa,syllable omission,1,2,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,15,1,ma → am,Ijumee,vowel substitution,23,4,a → e,Ijomaa,vowel substitution,20,2,u → o,umaa,syllable omission,5,5,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,14,2,ma → am,Ijumee,vowel substitution,6,2,a → e,Ijomaa,vowel substitution,22,5,u → o,umaa,syllable omission,5,4,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,11,1,ma → am,Ijumee,vowel substitution,12,2,a → e,Ijomaa,vowel substitution,5,1,u → o,umaa,syllable omission,1,4,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,4,4,ma → am,Ijumee,vowel substitution,22,4,a → e,Ijomaa,vowel substitution,5,2,u → o,umaa,syllable omission,2,2,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,9,3,ma → am,Ijumee,vowel substitution,16,5,a → e,Ijomaa,vowel substitution,21,5,u → o,umaa,syllable omission,9,3,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,11,4,ma → am,Ijumee,vowel substitution,18,3,a → e,Ijomaa,vowel substitution,16,5,u → o,umaa,syllable omission,4,4,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,11,4,ma → am,Ijumee,vowel substitution,5,3,a → e,Ijomaa,vowel substitution,14,5,u → o,umaa,syllable omission,10,2,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,13,2,ma → am,Ijumee,vowel substitution,13,2,a → e,Ijomaa,vowel substitution,17,1,u → o,umaa,syllable omission,10,2,Ij,,,,,,,,,,
Ijumaa,noun,days,Ijuama,letter swap,3,1,ma → am,Ijumee,vowel substitution,20,1,a → e,Ijomaa,vowel substitution,15,3,u → o,umaa,syllable omission,7,2,Ij,,,,,,,,,,
Jumamosi,noun,days,Juammosi,letter swap,7,3,ma → am,Jumemosi,vowel substitution,21,4,a → e,Jumamose,vowel substitution,21,3,i → e,Jomamosi,vowel substitution,21,2,u → o,mamosi,syllable omission,10,3,Ju,,,,,
Jumamosi,noun,days,Juammosi,letter swap,11,3,ma → am,Jumemosi,vowel substitution,25,5,a → e,Jumamose,vowel substitution,13,4,i → e,Jomamosi,vowel substitution,12,3,u → o,mamosi,syllable omission,6,3,Ju,,,,,
Jumamosi,noun,days,Juammosi,letter swap,7,1,ma → am,Jumemosi,vowel substitution,10,5,a → e,Jumamose,vowel substitution,24,4,i → e,Jomamosi,vowel substitution,23,5,u → o,mamosi,syllable omission,4,4,Ju,,,,,
Jumamosi,noun,days,Juammosi,letter swap,3,1,ma → am,Jumemosi,vowel substitution,20,5,a → e,Jumamose,vowel substitution,15,2,i → e,Jomamosi,vowel substitution,24,2,u → o,mamosi,syllable omission,2,3,Ju,,,,,
Jumamosi,noun,days,Juammosi,letter swap,15,3,ma → am,Jumemosi,vowel substitution,14,2,a → e,Jumamose,vowel substitution,11,2,i → e,Jomamosi,vowel substitution,12,1,u → o,mamosi,syllable omission,1,4,Ju,,,,,
Jumamosi,noun,days,Juammosi,letter swap,5,1,ma → am,Jumemosi,vowel substitution,17,3,a → e,Jumamose,vowel substitution,13,5,i → e,Jomamosi,vowel substitution,19,3,u → o,mamosi,syllable omission,2,2,Ju,,,,,
